CustomerID,F1.Age,F2.Region,F3.Occupation,Q1.HaveEverUsed,Q2.FormerCustomerDollar,Q3.Well-known,Q4.ServiceType,Q5.CustomerDollar
712,68,30,E,1,68723,2,B,760720
713,51,1,D,2,0,2,F,0
714,55,22,E,2,0,2,F,0
715,36,3,C,2,0,2,F,0
716,70,10,C,1,77286,1,A,621340
717,49,27,D,2,0,2,E,710427
718,67,14,B,2,0,1,F,0
719,63,28,D,2,0,1,E,928815
720,43,43,D,2,0,1,A,711224
721,22,1,B,2,0,1,B,82157
722,50,2,E,1,81939,1,B,151877
723,50,25,B,1,93552,1,E,790012
724,54,32,A,1,1845,2,E,510264
725,48,41,E,2,0,1,B,944169
726,30,39,B,2,0,1,E,491462
727,30,34,D,1,97797,1,C,45784
728,35,1,D,2,0,2,D,679812
729,56,46,A,2,0,2,B,607809
730,41,2,C,2,0,2,A,401772
731,46,20,D,1,78006,2,D,585604
732,47,32,A,2,0,1,C,964415
733,54,26,D,1,17085,2,E,253890
734,44,8,C,2,0,2,C,300862
735,64,1,E,2,0,2,B,388355
736,47,47,A,2,0,2,F,0
737,24,9,A,2,0,2,E,366144
738,54,32,A,2,0,2,E,218558
739,26,39,E,1,37389,2,D,233358
740,53,21,B,1,61395,2,D,449757
741,21,2,A,2,0,1,C,80637
742,33,2,A,2,0,1,A,979370
743,49,41,C,1,17242,2,E,876686
744,23,15,B,1,48353,1,A,213977
745,37,32,C,2,0,1,D,304065
746,28,29,D,1,17672,2,C,363103
747,68,44,B,2,0,1,A,475268
748,46,23,B,1,37139,1,B,924778
749,70,18,E,2,0,2,D,430377
750,46,37,C,1,57043,1,E,773141
751,47,27,D,1,88192,1,D,593645
752,35,42,B,2,0,2,B,260081
753,30,26,C,1,27644,1,B,886318
754,42,34,E,2,0,1,E,732083
755,51,25,E,2,0,1,F,0
756,36,23,C,2,0,2,F,0
757,39,21,B,2,0,1,C,230243
758,31,24,B,1,21071,2,E,830731
759,24,36,E,1,47519,1,A,262956
760,26,3,D,1,94183,1,E,591613
761,29,5,D,2,0,1,E,292569
762,44,34,A,2,0,1,B,616900
763,40,44,D,1,47091,2,C,979343
764,42,1,A,1,82577,2,C,894657
765,37,6,E,1,67912,1,C,63833
766,53,38,A,1,54088,2,E,295939
767,20,21,C,1,25984,2,E,244730
768,53,26,E,2,0,1,F,0
769,47,18,D,2,0,2,E,671535
770,55,40,E,2,0,2,B,41241
771,53,27,E,2,0,1,B,560704
772,25,7,B,2,0,2,D,641716
773,49,14,D,1,91508,1,E,782139
774,58,25,E,2,0,2,C,87181
775,52,29,B,2,0,1,A,379894
776,37,26,D,2,0,1,A,76760
777,48,26,D,2,0,1,F,0
778,34,27,C,1,81262,1,D,624799
779,30,29,C,2,0,2,A,660405
780,60,43,D,1,65163,2,A,192921
781,70,22,C,1,78260,2,D,977286
782,44,17,C,1,69412,1,D,435008
783,45,33,E,1,36774,1,E,257743
784,37,13,C,2,0,1,A,727568
785,62,34,C,1,2508,2,C,77747
786,21,37,C,1,24329,2,C,175490
787,61,16,E,2,0,1,E,717485
788,67,41,A,2,0,2,C,728605
789,52,18,A,2,0,1,D,252189
790,45,16,A,1,25789,2,A,819796
791,52,41,B,2,0,2,A,393568
792,36,29,E,2,0,1,C,89874
793,43,5,C,1,22675,1,A,119415
794,28,27,A,2,0,1,B,792511
795,66,42,E,2,0,2,C,169840
796,57,44,A,1,6624,1,B,866253
797,59,31,A,2,0,2,C,351660
798,42,29,C,1,96307,1,C,631366
799,41,47,E,2,0,1,D,29058
800,47,47,A,2,0,2,E,551887
801,68,22,C,1,9114,1,E,323281
802,32,13,C,2,0,2,D,524033
803,25,23,A,1,73643,2,D,436236
804,60,44,C,1,31066,1,D,219267
805,37,21,B,1,64839,2,A,970572
806,28,17,D,1,34950,1,D,816708
807,40,21,D,1,14243,2,A,96763
808,47,22,A,1,18879,2,A,859609
809,32,3,E,1,1125,1,C,806984
810,40,6,D,1,1801,2,B,474232
811,70,33,D,2,0,2,B,19151
812,28,2,B,1,13910,2,C,196040
813,49,33,A,1,46107,2,E,112128
814,50,22,A,1,45513,1,D,975190
815,35,13,C,1,67635,2,D,603574
816,29,32,B,1,59635,1,C,931931
817,38,40,E,2,0,1,E,472259
818,33,10,B,2,0,2,E,604227
819,36,8,E,1,54149,2,D,253993
820,22,32,E,2,0,2,F,0
821,65,10,B,2,0,1,C,733978
822,30,17,B,2,0,2,D,872331
823,68,7,C,2,0,1,C,396236
824,69,27,A,2,0,2,B,676572
825,30,8,D,1,6390,2,E,659925
826,29,39,B,2,0,1,F,0
827,70,34,C,2,0,2,E,762691
828,55,21,B,2,0,2,A,45053
829,69,40,D,2,0,1,A,883656
830,24,18,E,2,0,1,E,507597
831,64,33,B,2,0,2,E,776696
832,22,39,D,2,0,2,C,564243
833,58,33,E,1,25741,2,C,816287
834,35,41,C,2,0,1,A,15709
835,42,36,D,2,0,2,F,0
836,29,36,D,2,0,2,F,0
837,66,15,A,2,0,1,A,763259
838,37,46,B,2,0,1,B,632791
839,70,25,C,2,0,2,A,367219
840,45,44,A,2,0,1,A,687420
841,20,18,C,1,2358,1,A,801705
842,63,24,A,2,0,1,E,823611
843,26,46,B,1,55408,2,C,683713
844,28,7,A,1,18009,1,E,342468
845,26,29,D,2,0,2,D,329716
846,35,15,A,2,0,2,A,167810
847,54,2,C,2,0,2,E,987628
848,56,23,C,1,54677,2,B,758318
849,60,46,E,2,0,2,E,247244
850,29,18,E,2,0,2,B,884669
851,49,41,D,2,0,1,D,105302
852,60,4,A,1,75137,1,C,457601
853,34,37,A,1,99975,2,C,29141
854,59,46,C,1,10289,2,B,111009
855,25,8,C,2,0,1,D,138398
856,38,36,C,2,0,2,A,425469
857,60,37,B,1,41863,1,B,959577
858,44,44,D,2,0,2,B,420183
859,33,7,C,1,49418,1,B,308572
860,55,8,A,1,69338,1,A,120261
861,26,43,D,2,0,2,B,188424
862,55,24,A,1,5423,2,A,950884
863,49,35,A,2,0,2,C,949931
864,66,46,E,2,0,1,C,851728
865,32,20,E,1,83070,1,A,192719
866,42,27,D,2,0,1,B,211491
867,57,29,C,1,96391,1,D,759761
868,31,4,C,1,83345,2,E,555683
869,68,2,A,1,25331,2,E,286523
870,35,21,D,1,37094,2,B,963402
871,67,9,A,2,0,1,B,498659
872,26,3,A,1,71453,2,A,269940
873,32,15,A,2,0,2,F,0
874,59,47,D,1,91557,2,A,878535
875,36,25,A,1,22713,1,E,971086
876,58,18,B,2,0,2,C,688512
877,61,15,D,1,3760,2,E,802130
878,45,22,E,2,0,2,F,0
879,31,29,A,1,14241,2,A,327138
880,67,32,B,1,57424,2,E,456138
881,54,7,C,2,0,1,E,346799
882,29,42,D,2,0,2,F,0
883,48,10,B,2,0,1,A,947209
884,60,2,B,2,0,1,E,810309
885,59,6,D,2,0,1,F,0
886,41,39,B,2,0,1,C,23148
887,30,30,E,1,99952,1,E,929575
888,50,2,B,2,0,2,B,64764
889,30,13,A,2,0,2,A,98168
890,23,29,A,1,19432,1,E,542335
891,43,21,A,2,0,2,A,991851
892,30,38,B,2,0,1,B,770680
893,22,18,A,1,18211,2,A,767659
894,53,22,D,1,53350,2,A,981186
895,57,15,D,2,0,1,D,992597
896,33,3,D,2,0,2,E,60516
897,57,40,E,1,36998,2,B,325232
898,60,9,C,1,16242,1,D,801935
899,67,42,B,2,0,1,A,385544
900,53,44,B,1,18685,1,C,94780
901,25,37,C,2,0,1,C,740893
902,60,27,B,1,79609,2,D,730944
903,61,26,B,1,18691,1,A,561849
904,70,13,E,2,0,2,B,365950
905,32,44,B,1,95643,2,D,883468
906,25,13,D,1,44480,2,D,90208
907,24,37,B,1,3631,2,E,464579
908,38,31,C,2,0,1,E,91865
909,33,22,B,1,11091,2,C,695697
910,40,25,D,1,97681,1,C,471370
911,62,46,B,2,0,2,A,141905
912,63,42,E,2,0,1,D,710867
913,58,42,C,2,0,2,B,941389
914,49,29,E,1,1121,2,E,165668
915,49,29,D,1,21582,1,A,365225
916,28,7,A,2,0,1,D,217479
917,60,44,A,2,0,2,C,37490
918,47,18,B,2,0,1,C,433405
919,39,21,C,1,28388,2,C,900155
920,53,1,E,2,0,1,C,610205
921,64,32,A,2,0,1,C,915969
922,21,8,E,1,97421,2,A,923800
923,65,38,C,1,70301,2,C,717019
924,68,2,B,2,0,1,F,0
925,67,45,A,2,0,2,E,116171
926,59,37,E,2,0,2,E,942011
927,20,10,E,1,65416,2,E,571511
928,26,6,D,2,0,2,F,0
929,32,5,D,1,28822,2,B,611340
930,47,45,C,1,87640,1,B,429545
931,50,36,B,2,0,1,B,607101
932,62,16,D,2,0,1,F,0
933,63,22,C,1,7875,2,E,553542
934,45,16,A,2,0,2,B,685150
935,32,41,D,2,0,2,E,329625
936,39,12,B,1,51043,1,A,575662
937,45,45,B,2,0,2,C,725786
938,64,30,C,1,31837,2,D,392953
939,58,25,A,1,73793,1,E,338029
940,47,34,E,2,0,1,B,718373
941,30,38,E,1,68412,1,B,298238
942,56,47,C,2,0,2,C,77642
943,30,20,B,2,0,2,E,378699
944,70,16,E,1,49138,2,D,670720
945,64,4,A,2,0,1,B,824299
946,28,18,D,2,0,2,E,209188
947,51,43,E,2,0,1,E,978824
948,50,22,C,2,0,1,D,42839
949,23,25,A,1,75043,1,A,285727
950,68,19,A,1,26756,2,E,676339
951,31,27,B,1,79290,2,D,515032
952,68,25,E,2,0,2,A,562294
953,70,14,B,1,22352,2,C,612640
954,33,34,B,2,0,2,B,431389
955,68,16,D,2,0,2,F,0
956,39,38,B,2,0,1,B,133558
957,52,3,C,1,96124,1,B,690563
958,35,2,E,1,61560,2,A,404367
959,43,42,E,1,7370,1,E,87254
960,31,9,A,2,0,1,E,647852
961,38,8,D,2,0,2,D,288326
962,45,14,D,1,28371,1,A,239850
963,38,3,B,1,68360,1,E,436911
964,41,38,D,2,0,2,F,0
965,49,35,D,1,39800,1,A,480492
966,58,3,C,2,0,2,A,384338
967,59,26,E,2,0,1,B,163819
968,39,40,C,1,26014,2,C,904239
969,40,45,A,2,0,1,D,702469
970,50,38,E,2,0,2,B,199972
971,63,36,D,2,0,1,D,989045
972,54,11,C,2,0,2,C,684344
973,43,20,E,2,0,2,D,19900
974,32,6,C,2,0,1,B,610028
975,42,41,B,1,40002,2,C,299291
976,44,43,D,2,0,2,A,319544
977,60,21,B,1,49350,1,B,727991
978,60,11,D,2,0,2,C,749016
979,21,3,C,2,0,2,C,807408
980,33,28,B,2,0,1,C,312828
981,25,1,A,1,48323,2,B,452821
982,34,4,E,1,52787,2,A,176552
983,32,32,D,2,0,2,C,87013
984,44,24,C,2,0,2,A,131816
985,52,26,D,2,0,1,B,809423
986,57,12,E,1,20927,2,D,928121
987,52,1,C,2,0,2,B,589619
988,57,3,A,1,57458,2,C,269943
989,51,5,C,1,98921,2,D,90480
990,61,32,A,2,0,1,F,0
991,63,5,E,1,94994,1,A,240274
992,47,4,C,1,77284,1,B,662239
993,60,29,A,2,0,1,D,691846
994,65,43,D,1,98070,1,E,962258
995,50,46,A,2,0,2,F,0
996,47,20,C,1,82710,1,D,552970
997,41,38,E,2,0,1,D,890554
998,47,9,A,2,0,2,E,491227
999,57,42,E,2,0,1,A,532390
1000,53,11,E,2,0,1,C,535916
1001,39,35,A,1,90489,2,E,811776
1002,40,29,E,2,0,1,D,893081
1003,45,27,C,1,36833,1,D,893990
1004,28,24,B,1,72463,2,D,837208
1005,49,35,A,2,0,1,D,147262
1006,57,20,D,2,0,2,C,721022
1007,30,25,E,2,0,1,C,637473
1008,21,29,B,1,96725,2,A,555707
1009,47,44,A,1,24287,2,B,531451
1010,29,3,D,1,59320,1,B,704336
1011,43,12,B,1,93583,1,B,857935
1012,30,47,C,1,10490,2,E,836046
1013,45,4,E,2,0,2,A,460530
1014,42,29,E,1,9296,1,E,473701
1015,69,19,E,1,7272,1,E,996514
1016,59,35,B,1,98297,2,D,785093
1017,68,14,A,1,17552,1,E,398487
1018,41,35,C,2,0,2,A,598337
1019,52,14,B,1,69681,2,B,458967
1020,24,21,B,1,88869,1,D,783276
1021,63,31,B,1,38305,2,E,150358
1022,44,25,E,1,62083,2,C,313054
1023,27,47,B,2,0,2,D,293450
1024,47,35,B,2,0,1,A,730957
1025,24,24,B,2,0,2,B,333157
1026,25,10,B,1,29599,2,C,142608
1027,34,20,C,2,0,1,D,920146
1028,64,13,C,1,63492,1,B,672725
1029,34,34,B,1,49443,1,C,327230
1030,57,35,B,2,0,2,D,976638
1031,61,40,B,1,75502,2,E,787302
1032,38,29,E,1,75764,2,D,34001
1033,21,38,D,1,28989,2,B,482264
1034,47,24,C,2,0,2,C,204918
1035,22,6,E,1,64749,2,E,540954
1036,47,24,A,2,0,2,B,727378
1037,30,4,E,2,0,2,D,368337
1038,60,45,D,2,0,2,E,418413
1039,22,33,B,1,82146,1,E,463412
1040,26,13,C,1,92124,2,A,552013
1041,66,38,D,2,0,1,D,709555
1042,47,19,C,2,0,2,C,93485
1043,44,45,E,2,0,2,F,0
1044,60,4,A,2,0,1,B,951332
1045,50,7,E,1,47590,1,E,498916
1046,45,40,D,1,44112,2,E,523836
1047,53,30,D,2,0,2,B,705145
1048,54,23,B,2,0,2,A,153454
1049,48,39,E,2,0,1,B,194940
1050,57,8,C,2,0,2,D,876215
1051,42,38,C,1,88031,1,A,49806
1052,57,29,E,2,0,1,B,601204
1053,33,23,A,1,46780,1,A,987698
1054,62,18,B,2,0,2,B,20298
1055,43,28,A,2,0,2,D,387150
1056,43,25,A,1,55345,1,E,162901
1057,48,36,E,2,0,1,E,389442
1058,42,36,B,2,0,2,C,186557
1059,52,24,D,2,0,2,A,709822
1060,33,9,D,1,65739,2,E,949675
1061,56,28,C,2,0,1,F,0
1062,37,11,A,1,67173,1,A,706463
1063,47,41,C,2,0,2,F,0
1064,22,42,A,1,98723,2,D,50752
1065,57,22,D,2,0,2,D,488406
1066,61,45,B,1,65652,2,D,554305
1067,54,22,A,1,85188,2,B,383444
1068,35,22,D,2,0,1,A,442771
1069,32,10,D,2,0,2,E,50915
1070,32,16,E,1,23633,1,D,705423
1071,25,39,D,1,9218,1,B,441377
1072,26,33,C,1,74073,2,E,685463
1073,56,43,C,1,81939,1,A,682928
1074,59,43,C,1,86329,1,C,323126
1075,65,24,A,1,71800,1,E,94424
1076,34,38,E,1,57058,1,B,291037
1077,69,20,B,2,0,2,E,401307
1078,46,21,A,1,29264,2,A,295685
1079,21,26,B,2,0,1,D,781672
1080,61,13,C,2,0,1,A,461287
1081,51,31,B,1,95085,1,E,347640
1082,46,27,A,1,9119,1,E,350775
1083,56,32,E,1,54353,1,A,801106
1084,35,14,E,1,71787,2,B,730794
1085,51,16,C,1,78699,2,A,761578
1086,65,38,B,1,99666,1,E,909175
1087,48,9,A,2,0,1,C,336842
1088,28,21,B,1,1497,2,A,630566
1089,66,3,A,1,30126,2,D,565804
1090,62,3,D,2,0,1,D,602158
1091,37,27,A,2,0,2,B,414424
1092,20,1,E,2,0,2,E,175526
1093,65,42,E,2,0,2,E,415389
1094,39,26,E,1,34473,1,D,428979
1095,32,8,A,2,0,1,E,344200
1096,43,39,E,1,90219,2,D,156740
1097,40,20,C,2,0,2,F,0
1098,50,24,D,2,0,2,A,835661
1099,25,11,E,2,0,2,C,941876
1100,40,46,E,2,0,1,E,775843
1101,46,10,B,1,77728,2,B,993628
1102,26,12,E,2,0,2,C,518816
1103,24,2,D,1,96973,1,B,667930
1104,42,21,C,1,84893,1,B,229889
1105,68,41,B,1,72708,1,B,928856
1106,38,5,D,2,0,2,B,489449
1107,30,3,B,1,80910,1,D,666258
1108,47,34,E,1,32271,1,E,563441
1109,53,19,D,2,0,2,A,39084
1110,66,32,D,2,0,1,E,372543
1111,43,5,D,2,0,2,F,0
1112,53,45,B,2,0,1,F,0
1113,27,37,C,2,0,2,A,663865
1114,38,28,C,1,82068,1,B,406768
1115,22,11,A,1,38973,1,C,733431
1116,37,44,A,1,79873,1,B,822893
1117,50,3,C,2,0,2,F,0
1118,25,46,E,1,14218,2,C,538301
1119,54,12,A,1,67680,1,E,871117
1120,31,24,D,1,76780,1,C,735575
1121,63,21,D,2,0,2,F,0
1122,59,1,A,1,40595,2,D,570543
1123,57,33,E,2,0,2,D,850581
1124,54,2,E,2,0,2,B,762332
1125,41,25,A,2,0,1,F,0
1126,44,3,D,1,79928,1,C,237833
1127,48,19,B,1,42994,1,B,780206
1128,42,32,C,2,0,1,D,505903
1129,65,42,D,1,98921,1,D,358055
1130,28,18,B,2,0,2,B,670165
1131,42,14,A,2,0,2,F,0
1132,69,39,E,2,0,1,F,0
1133,64,29,C,2,0,1,B,967524
1134,27,12,D,1,25996,2,D,181615
1135,55,4,D,2,0,1,A,794618
1136,33,32,B,2,0,1,F,0
1137,66,46,E,1,60829,2,B,733485
1138,20,13,D,2,0,2,B,49352
1139,56,41,E,2,0,2,A,54099
1140,64,31,D,1,8605,1,A,785287
1141,70,38,C,2,0,1,D,28366
1142,28,46,B,1,89888,2,A,258384
1143,46,22,E,2,0,2,E,980353
1144,41,27,E,2,0,2,B,968004
1145,29,9,A,2,0,2,F,0
1146,38,7,E,2,0,2,C,990339
1147,24,47,B,2,0,1,A,165994
1148,24,6,A,1,21345,1,E,980308
1149,57,25,E,2,0,2,A,138164
1150,59,4,C,2,0,2,E,385247
1151,54,26,D,1,8588,1,E,338316
1152,36,17,D,2,0,2,A,794735
1153,35,7,C,2,0,1,A,716422
1154,53,47,C,2,0,2,D,202574
1155,32,29,E,2,0,1,F,0
1156,44,13,D,2,0,1,F,0
1157,60,31,D,2,0,1,E,719833
1158,66,28,B,1,76832,2,E,471643
1159,55,2,C,2,0,2,D,459842
1160,69,19,B,2,0,2,A,702930
1161,52,47,D,1,38038,2,B,483367
1162,38,19,B,1,9065,1,B,664691
1163,49,37,B,2,0,2,F,0
1164,63,33,B,2,0,2,E,942871
1165,57,39,E,2,0,1,E,471265
1166,64,5,A,2,0,2,B,408562
1167,32,9,E,2,0,2,D,917333
1168,36,38,D,1,92106,2,C,732953
1169,52,13,B,1,9081,2,C,934983
1170,57,16,C,2,0,1,A,730284
1171,38,11,B,2,0,2,E,765256
1172,39,41,A,1,76122,2,A,213026
1173,50,30,A,2,0,1,E,511825
1174,68,44,A,2,0,1,E,643401
1175,21,26,D,1,39496,2,B,312469
1176,44,22,A,1,37083,1,A,966932
1177,24,40,E,1,98070,1,B,921982
1178,55,6,C,2,0,1,F,0
1179,25,8,A,2,0,1,C,339182
1180,36,17,E,1,17998,2,A,342003
1181,70,9,E,1,46699,1,C,507224
1182,66,4,E,1,24545,2,A,34974
1183,20,16,E,1,1849,2,D,979227
1184,57,45,B,1,21471,1,A,107755
1185,67,16,D,1,13779,2,C,882049
1186,20,29,D,2,0,2,B,695938
1187,59,19,B,2,0,1,C,151959
1188,57,20,D,2,0,2,E,237502
1189,36,43,E,2,0,1,C,592035
1190,25,37,E,1,36705,2,D,375830
1191,61,4,A,2,0,1,D,934805
1192,53,30,B,1,92603,2,D,365028
1193,38,2,B,2,0,1,B,24488
1194,50,29,E,1,2865,1,B,771066
1195,59,30,A,1,5376,1,E,388515
1196,60,4,D,1,91615,1,B,687400
1197,69,29,B,2,0,1,F,0
1198,38,41,D,1,51052,1,C,437602
1199,68,30,D,1,18454,2,E,200310
1200,48,18,C,1,12353,2,E,911079
1201,25,28,E,1,2631,2,A,648107
1202,23,22,C,2,0,1,D,562842
1203,23,27,E,1,7179,1,D,519451
1204,68,20,E,2,0,2,C,363556
1205,39,15,B,1,36112,2,E,191291
1206,32,13,A,2,0,2,D,541253
1207,26,14,A,1,84255,1,B,92251
1208,31,23,A,1,61805,2,A,92727
1209,47,2,E,2,0,2,D,594976
1210,36,47,C,2,0,1,E,854278
1211,22,18,A,2,0,2,A,487847
1212,56,18,A,1,28321,2,D,385450
1213,45,30,C,1,77618,1,A,255387
1214,42,7,A,2,0,1,F,0
1215,33,10,C,2,0,1,D,972398
1216,61,14,A,2,0,2,A,819528
1217,69,23,B,1,79373,1,A,875301
1218,38,26,B,2,0,1,A,868661
1219,34,41,C,1,23291,2,E,421296
1220,69,27,C,2,0,1,E,762138
1221,61,15,C,2,0,2,E,140754
1222,21,41,D,1,31183,2,D,130087
1223,37,28,C,2,0,2,F,0
1224,56,33,E,2,0,2,A,723097
1225,57,19,C,2,0,1,F,0
1226,66,12,C,1,16380,2,B,218297
1227,47,14,B,2,0,1,C,604469
1228,64,13,D,1,43656,2,C,830227
1229,66,7,C,2,0,1,D,280669
1230,40,46,B,2,0,2,B,420635
1231,67,33,B,1,2574,2,E,688376
1232,59,8,A,1,28420,1,B,309187
1233,32,12,C,2,0,2,B,492382
1234,34,18,E,2,0,2,E,646973
1235,46,4,E,2,0,1,B,559086
1236,55,6,E,1,25297,1,A,685724
1237,66,7,E,1,14888,2,B,915574
1238,24,28,C,2,0,1,D,461935
1239,67,23,D,1,78219,1,C,57200
1240,33,36,E,1,11941,2,B,825007
1241,64,8,E,1,33768,2,A,38016
1242,58,14,B,2,0,1,C,738671
1243,23,5,D,1,177,1,A,959159
1244,63,8,A,2,0,1,A,911302
1245,26,30,D,1,18622,2,E,175358
1246,27,25,E,1,76179,2,A,975550
1247,63,16,E,1,28500,1,B,780179
1248,53,44,A,2,0,1,C,978790
1249,47,42,A,1,92765,2,A,125939
1250,22,16,E,1,43476,2,E,712264
1251,43,18,D,1,53713,2,E,47409
1252,51,16,C,2,0,2,B,437654
1253,38,46,C,2,0,2,C,113732
1254,26,27,C,2,0,1,D,708235
1255,44,21,E,1,41886,1,C,866253
1256,64,22,D,1,78886,1,E,860787
1257,32,23,E,1,33832,2,B,51253
1258,68,5,B,2,0,1,C,441672
1259,20,11,A,2,0,1,A,199934
1260,37,24,A,1,86664,1,A,252288
1261,29,19,C,2,0,2,C,188466
1262,59,25,E,1,27610,2,C,476295
1263,49,33,B,2,0,1,D,691839
1264,52,37,B,1,18715,2,B,791102
1265,57,45,E,1,26214,1,D,521639
1266,52,1,E,1,59664,1,D,952852
1267,57,24,B,1,97476,1,C,296838
1268,55,36,B,1,28444,1,B,796231
1269,57,18,D,2,0,2,B,139080
1270,57,24,C,1,63600,1,D,576150
1271,32,34,D,1,11115,2,D,974511
1272,50,34,A,1,38194,1,C,957738
1273,48,18,E,1,96364,1,D,262009
1274,35,37,B,2,0,1,F,0
1275,45,26,E,2,0,2,B,829363
1276,64,20,B,1,75011,2,C,656731
1277,57,4,C,1,30325,1,C,323801
1278,27,43,E,2,0,2,A,696499
1279,58,24,C,2,0,2,F,0
1280,27,43,C,2,0,2,F,0
1281,20,35,C,1,43055,1,B,771552
1282,36,23,C,1,36371,2,A,983619
1283,37,43,B,1,84067,1,B,459773
1284,51,24,D,1,48381,1,B,608855
1285,31,15,B,1,22053,1,A,634949
1286,50,17,B,1,82815,1,D,413714
1287,32,11,B,1,54596,1,E,799870
1288,48,34,A,2,0,1,E,96346
1289,59,43,B,2,0,1,C,112575
1290,65,26,D,2,0,2,F,0
1291,36,20,A,1,46352,2,C,766064
1292,59,33,D,1,38544,2,A,30049
1293,51,2,B,2,0,1,F,0
1294,63,38,E,2,0,2,E,75865
1295,60,33,B,1,8061,2,B,337744
1296,31,27,C,2,0,2,D,186934
1297,24,14,E,2,0,1,E,886551
1298,32,30,B,1,50499,1,B,171917
1299,53,28,E,1,43018,2,B,851997
1300,40,11,C,2,0,1,A,438633
1301,68,41,B,1,82312,1,B,151117
1302,52,23,B,2,0,2,D,493560
1303,26,31,A,2,0,1,C,365451
1304,57,28,D,1,18071,1,C,584964
1305,22,30,C,2,0,2,C,203219
1306,38,25,D,1,4644,1,E,152028
1307,33,21,B,1,93740,2,E,552616
1308,23,31,B,2,0,1,B,167858
1309,44,22,B,2,0,1,A,910273
1310,44,34,D,2,0,2,D,597544
1311,45,27,D,2,0,2,E,518980
1312,48,43,C,1,47692,2,E,796411
1313,45,8,C,2,0,1,C,476157
1314,46,23,D,1,12130,2,E,144533
1315,42,10,B,1,4413,2,D,360693
1316,48,24,B,2,0,1,A,404968
1317,38,19,A,2,0,1,B,308879
1318,20,12,C,2,0,2,B,872973
1319,30,46,A,2,0,1,B,169980
1320,21,2,B,2,0,2,F,0
1321,41,33,D,1,59103,1,E,944963
1322,42,21,E,1,17252,2,E,844798
1323,26,31,D,2,0,1,E,145674
1324,33,36,D,2,0,2,D,721173
1325,43,35,D,1,6136,1,B,405108
1326,50,43,E,1,30382,1,C,125730
1327,53,21,C,2,0,1,D,209378
1328,58,2,D,1,69942,1,A,567699
1329,50,6,E,1,76382,2,D,113129
1330,24,45,D,2,0,2,D,343124
1331,23,25,B,1,16247,1,A,797640
1332,69,11,B,2,0,2,A,994554
1333,55,9,B,2,0,1,B,200390
1334,63,7,A,1,28799,1,D,465647
1335,45,1,E,2,0,1,E,954492
1336,67,29,C,1,550,1,C,185031
1337,30,35,E,1,13173,2,A,975613
1338,30,20,C,2,0,1,D,638879
1339,34,5,B,2,0,2,F,0
1340,23,39,E,2,0,2,D,136292
1341,60,43,E,1,25586,2,E,175743
1342,22,41,A,1,40094,1,E,58851
1343,64,1,D,2,0,2,B,875122
1344,60,7,C,1,53726,2,D,571453
1345,52,34,B,1,65278,2,E,504350
1346,25,30,E,1,85072,2,E,983527
1347,60,11,D,2,0,1,D,850983
1348,58,12,D,2,0,2,E,294898
1349,57,34,A,2,0,1,F,0
1350,65,25,A,1,56929,1,C,878740
1351,27,39,D,2,0,2,C,254227
1352,35,37,D,1,15951,1,C,834293
1353,53,26,E,1,59618,2,A,345269
1354,26,25,C,1,33766,2,B,771883
1355,29,26,D,1,97673,1,A,234638
1356,43,3,C,1,14755,2,D,246930
1357,67,42,D,2,0,2,B,631395
1358,51,24,D,2,0,2,D,165877
1359,29,40,C,2,0,1,A,153185
1360,50,26,D,2,0,1,F,0
1361,22,11,B,2,0,2,E,416797
1362,55,2,C,2,0,1,E,931512
1363,24,25,B,2,0,2,D,303311
1364,44,15,E,1,55464,2,C,136566
1365,39,25,C,1,68804,2,E,679681
1366,69,47,D,2,0,1,F,0
1367,55,35,B,1,79604,2,C,294721
1368,61,30,A,1,17812,2,E,434271
1369,45,5,E,1,31139,2,C,671866
1370,22,6,A,1,56115,1,E,440262
1371,44,41,C,1,36743,1,A,957519
1372,21,11,D,2,0,1,A,736313
1373,54,42,D,1,56936,1,D,325687
1374,55,25,C,1,86957,2,B,285575
1375,31,27,C,2,0,1,B,65936
1376,62,30,D,1,94126,2,B,178060
1377,49,19,B,2,0,1,C,806808
1378,44,21,C,2,0,1,F,0
1379,62,10,C,2,0,2,E,513497
1380,61,46,D,2,0,1,F,0
1381,42,12,D,2,0,1,D,731647
1382,45,7,C,1,64071,2,B,726430
1383,64,20,B,2,0,1,E,579808
1384,20,29,D,2,0,2,C,186973
1385,25,12,B,2,0,2,C,635692
1386,41,17,A,1,85619,2,A,884993
1387,45,25,D,2,0,2,E,636289
1388,47,21,D,1,94692,1,D,885947
1389,51,32,A,1,14722,1,D,160429
1390,66,6,B,2,0,1,B,958754
1391,36,19,A,1,6482,2,A,307664
1392,70,47,A,2,0,2,C,927465
1393,26,4,D,2,0,1,E,117938
1394,44,26,E,1,94701,1,D,877593
1395,29,4,C,2,0,2,D,639767
1396,24,35,E,2,0,2,C,625253
1397,54,46,C,1,27117,2,D,672736
1398,47,28,C,1,34205,1,E,97831
1399,39,4,E,1,93442,1,D,280821
1400,30,12,E,2,0,1,E,687406
1401,62,23,E,1,67015,1,B,127191
1402,69,17,E,1,46666,1,A,415352
1403,52,19,A,2,0,2,A,107657
1404,66,41,B,1,33061,1,C,755456
1405,31,24,C,2,0,1,F,0
1406,21,38,B,1,51402,1,C,835913
1407,66,5,E,1,34241,2,D,752340
